x,y
727.1,2.14534e+08
727.2,-6.14151e+06
727.3,-2.04401e+08
727.4,3.49302e+08
727.5,-3.81851e+08
727.6,2.91474e+08
727.7,-1.07172e+08
727.8,-1.11791e+08
727.9,2.94939e+08
728,-3.8327e+08
728.1,3.48265e+08
728.2,-2.01094e+08
728.3,-1.09492e+07
728.4,2.19641e+08
728.5,-3.57783e+08
728.6,3.80836e+08
728.7,-2.81283e+08
728.8,9.10776e+07
728.9,1.2861e+08
729,-3.07068e+08
729.1,3.868e+08
729.2,-3.42052e+08
729.3,1.8713e+08
729.4,2.81736e+07
729.5,-2.34582e+08
729.6,3.65628e+08
729.7,-3.79053e+08
729.8,2.70438e+08
729.9,-7.46553e+07
730,-1.45326e+08
730.1,3.18695e+08
730.2,-3.8959e+08
730.3,3.35099e+08
730.4,-1.72665e+08
730.5,-4.54983e+07
730.6,2.49191e+08
730.7,-3.72815e+08
730.8,3.76497e+08
730.9,-2.58955e+08
731,5.79351e+07
731.1,1.61904e+08
731.2,-3.29792e+08
731.3,3.91628e+08
731.4,-3.27415e+08
731.5,1.57726e+08
731.6,6.28894e+07
731.7,-2.63436e+08
731.8,3.79323e+08
731.9,-3.73167e+08
732,2.46851e+08
732.1,-4.09477e+07
732.2,-1.78309e+08
732.3,3.40332e+08
732.4,-3.92904e+08
732.5,3.19009e+08
732.6,-1.42336e+08
732.7,-8.03126e+07
732.8,2.77284e+08
732.9,-3.85134e+08
733,3.69063e+08
733.1,-2.34145e+08
733.2,2.37249e+07
733.3,1.94507e+08
733.4,-3.50288e+08
733.5,3.93408e+08
733.6,-3.0989e+08
733.7,1.26523e+08
733.8,9.77332e+07
733.9,-2.90704e+08
734,3.90229e+08
734.1,-3.64186e+08
734.2,2.20858e+08
734.3,-6.29917e+06
734.4,-2.10463e+08
734.5,3.59636e+08
734.6,-3.93132e+08
734.7,3.00071e+08
734.8,-1.10315e+08
734.9,-1.15116e+08
735,3.03665e+08
735.1,-3.94592e+08
735.2,3.58538e+08
735.3,-2.0701e+08
735.4,-1.12964e+07
735.5,2.26144e+08
735.6,-3.68351e+08
735.7,3.92069e+08
735.8,-2.89565e+08
735.9,9.37408e+07
736,1.32426e+08
736.1,-3.16138e+08
736.2,3.98207e+08
736.3,-3.52125e+08
736.4,1.92625e+08
736.5,2.9028e+07
736.6,-2.41515e+08
736.7,3.7641e+08
736.8,-3.90215e+08
736.9,2.78387e+08
737,-7.68304e+07
737.1,-1.49628e+08
737.2,3.28093e+08
737.3,-4.01061e+08
737.4,3.44951e+08
737.5,-1.77726e+08
737.6,-4.68613e+07
737.7,2.56542e+08
737.8,-3.8379e+08
737.9,3.87566e+08
738,-2.66553e+08
738.1,5.96149e+07
738.2,1.66687e+08
738.3,-3.39501e+08
738.4,4.03141e+08
738.5,-3.37026e+08
738.6,1.62339e+08
738.7,6.47614e+07
738.8,-2.71193e+08
738.9,3.90472e+08
739,-3.8412e+08
739.1,2.54081e+08
739.2,-4.21259e+07
739.3,-1.83566e+08
739.4,3.50335e+08
739.5,-4.04435e+08
739.6,3.28357e+08
739.7,-1.4649e+08
739.8,-8.26929e+07
739.9,2.85435e+08
740,-3.96435e+08
740.1,3.79878e+08
740.2,-2.40992e+08
740.3,2.43961e+07
740.4,2.0023e+08
740.5,-3.60567e+08
740.6,4.04935e+08
740.7,-3.18956e+08
740.8,1.30207e+08
740.9,1.0062e+08
741,-2.99235e+08
741.1,4.01662e+08
741.2,-3.74841e+08
741.3,2.27304e+08
741.4,-6.45898e+06
741.5,-2.16644e+08
741.6,3.70172e+08
741.7,-4.04632e+08
741.8,3.08835e+08
741.9,-1.13519e+08
742,-1.18507e+08
742.1,3.12563e+08
742.2,-4.06134e+08
742.3,3.69011e+08
742.4,-2.13041e+08
742.5,-1.16513e+07
742.6,2.32774e+08
742.7,-3.79124e+08
742.8,4.0352e+08
742.9,-2.98007e+08
743,9.6455e+07
743.1,1.36318e+08
743.2,-3.25386e+08
743.3,4.09836e+08
743.4,-3.62393e+08
743.5,1.98226e+08
743.6,2.99e+07
743.7,-2.48583e+08
743.8,3.87401e+08
743.9,-4.01594e+08
744,2.8649e+08
744.1,-7.90469e+07
744.2,-1.54015e+08
744.3,3.37674e+08
744.4,-4.12755e+08
744.5,3.54994e+08
744.6,-1.82884e+08
744.7,-4.82517e+07
744.8,2.64037e+08
744.9,-3.94979e+08
745,3.98849e+08
745.1,-2.74298e+08
745.2,6.13263e+07
745.3,1.71563e+08
745.4,-3.49399e+08
745.5,4.14876e+08
745.6,-3.46822e+08
745.7,1.6704e+08
745.8,6.66706e+07
745.9,-2.79102e+08
746,4.01838e+08
746.1,-3.95286e+08
746.2,2.61451e+08
746.3,-4.33259e+07
746.4,-1.88925e+08
746.5,3.60532e+08
746.6,-4.1619e+08
746.7,3.37885e+08
746.8,-1.50723e+08
746.9,-8.51202e+07
747,2.93745e+08
747.1,-4.07956e+08
747.2,3.90902e+08
747.3,-2.4797e+08
747.4,2.50793e+07
747.5,2.06065e+08
747.6,-3.71045e+08
747.7,4.16686e+08
747.8,-3.28196e+08
747.9,1.33961e+08
748,1.03564e+08
748.1,-3.07933e+08
748.2,4.13316e+08
748.3,-3.85701e+08
748.4,2.33874e+08
748.5,-6.62093e+06
748.6,-2.22946e+08
748.7,3.80912e+08
748.8,-4.16355e+08
748.9,3.17767e+08
749,-1.16783e+08
749.1,-1.21964e+08
749.2,3.21632e+08
749.3,-4.17899e+08
749.4,3.79685e+08
749.5,-2.19187e+08
749.6,-1.2014e+07
749.7,2.39532e+08
749.8,-3.90106e+08
749.9,4.15192e+08
750,-3.06612e+08
750.1,9.92206e+07
750.2,1.40285e+08
750.3,-3.34812e+08
750.4,4.2169e+08
750.5,-3.72859e+08
750.6,2.03934e+08
750.7,3.07898e+07
750.8,-2.55787e+08
750.9,3.98605e+08
751,-4.13191e+08
751.1,2.94748e+08
751.2,-8.13052e+07
751.3,-1.58487e+08
751.4,3.4744e+08
751.5,-4.24674e+08
751.6,3.6523e+08
751.7,-1.8814e+08
751.8,-4.96699e+07
751.9,2.71676e+08
752,-4.06384e+08
752.1,4.1035e+08
752.2,-2.82192e+08
752.3,6.30697e+07
752.4,1.76534e+08
752.5,-3.59488e+08
752.6,4.26838e+08
752.7,-3.56805e+08
752.8,1.71831e+08
752.9,6.86174e+07
753,-2.87164e+08
753.1,4.13422e+08
753.2,-4.06665e+08
753.3,2.68962e+08
753.4,-4.4548e+07
753.5,-1.94389e+08
753.6,3.70925e+08
753.7,-4.2817e+08
753.8,3.47596e+08
753.9,-1.55037e+08
754,-8.7595e+07
754.1,3.02216e+08
754.2,-4.19698e+08
754.3,4.02138e+08
754.4,-2.55081e+08
754.5,2.57746e+07
754.6,2.12013e+08
754.7,-3.81724e+08
754.8,4.28661e+08
754.9,-3.37613e+08
755,1.37786e+08
755.1,1.06565e+08
755.2,-3.16797e+08
755.3,4.25193e+08
755.4,-3.96769e+08
755.5,2.40569e+08
755.6,-6.78501e+06
755.7,-2.29369e+08
755.8,3.91857e+08
755.9,-4.28302e+08
756,3.2687e+08
756.1,-1.20109e+08
756.2,-1.25489e+08
756.3,3.30876e+08
756.4,-4.29889e+08
756.5,3.90563e+08
756.6,-2.2545e+08
756.7,-1.23846e+07
756.8,2.46421e+08
756.9,-4.01299e+08
757,4.27087e+08
757.1,-3.15381e+08
757.2,1.02038e+08
757.3,1.44328e+08
757.4,-3.44418e+08
757.5,4.3377e+08
757.6,-3.83524e+08
757.7,2.0975e+08
757.8,3.16975e+07
757.9,-2.6313e+08
758,4.10023e+08
758.1,-4.2501e+08
758.2,3.03163e+08
758.3,-8.36055e+07
758.4,-1.63045e+08
758.5,3.57393e+08
758.6,-4.3682e+08
758.7,3.7566e+08
758.8,-1.93495e+08
758.9,-5.1116e+07
759,2.79462e+08
759.1,-4.18006e+08
759.2,4.22069e+08
759.3,-2.90235e+08
759.4,6.48454e+07
759.5,1.81601e+08
759.6,-3.6977e+08
759.7,4.39027e+08
759.8,-3.66979e+08
759.9,1.76713e+08
760,7.06023e+07
760.1,-2.9538e+08
760.2,4.25227e+08
760.3,-4.1826e+08
760.4,2.76615e+08
760.5,-4.57924e+07
760.6,-1.99957e+08
760.7,3.81517e+08
760.8,-4.40378e+08
760.9,3.57491e+08
761,-1.59432e+08
761.1,-9.01178e+07
761.2,3.10848e+08
761.3,-4.31663e+08
761.4,4.13586e+08
761.5,-2.62326e+08
761.6,2.64822e+07
761.7,2.18074e+08
761.8,-3.92607e+08
761.9,4.40864e+08
762,-3.47208e+08
762.1,1.41683e+08
762.2,1.09624e+08
762.3,-3.25831e+08
762.4,4.37296e+08
762.5,-4.08047e+08
762.6,2.4739e+08
762.7,-6.95121e+06
762.8,-2.35915e+08
762.9,4.03011e+08
763,-4.40476e+08
763.1,3.36144e+08
763.2,-1.23497e+08
763.3,-1.29081e+08
763.4,3.40295e+08
763.5,-4.42106e+08
763.6,4.01647e+08
763.7,-2.31831e+08
763.8,-1.27633e+07
763.9,2.5344e+08
764,-4.12703e+08
764.1,4.39207e+08
764.2,-3.24314e+08
764.3,1.04908e+08
764.4,1.4845e+08
764.5,-3.54208e+08
764.6,4.46078e+08
764.7,-3.94391e+08
764.8,2.15676e+08
764.9,3.26233e+07
765,-2.70613e+08
765.1,4.21657e+08
765.2,-4.37052e+08
765.3,3.11736e+08
765.4,-8.59484e+07
765.5,-1.67691e+08
765.6,3.67535e+08
765.7,-4.49196e+08
765.8,3.86287e+08
765.9,-1.98951e+08
766,-5.25905e+07
766.1,2.87396e+08
766.2,-4.29848e+08
766.3,4.34009e+08
766.4,-2.98429e+08
766.5,6.66536e+07
766.6,1.86764e+08
766.7,-3.80245e+08
766.8,4.51445e+08
766.9,-3.77343e+08
767,1.81685e+08
767.1,7.26256e+07
767.2,-3.03751e+08
767.3,4.37255e+08
767.4,-4.30074e+08
767.5,2.84411e+08
767.6,-4.70592e+07
767.7,-2.05631e+08
767.8,3.92309e+08
767.9,-4.52816e+08
768,3.67571e+08
768.1,-1.63908e+08
768.2,-9.26891e+07
768.3,3.19643e+08
768.4,-4.43854e+08
768.5,4.25249e+08
768.6,-2.69707e+08
768.7,2.7202e+07
768.8,2.24251e+08
768.9,-4.03695e+08
769,4.53296e+08
769.1,-3.56983e+08
769.2,1.45652e+08
769.3,1.12741e+08
769.4,-3.35035e+08
769.5,4.49627e+08
769.6,-4.19536e+08
769.7,2.54338e+08
769.8,-7.11953e+06
769.9,-2.42584e+08
770,4.14375e+08
770.1,-4.52878e+08
770.2,3.45592e+08
770.3,-1.26948e+08
770.4,-1.32741e+08
770.5,3.49892e+08
770.6,-4.54553e+08
770.7,4.12938e+08
770.8,-2.38331e+08
770.9,-1.315e+07
771,2.60593e+08
771.1,-4.24322e+08
771.2,4.51554e+08
771.3,-3.33415e+08
771.4,1.07831e+08
771.5,1.52649e+08
771.6,-3.64181e+08
771.7,4.58617e+08
771.8,-4.05461e+08
771.9,2.21712e+08
772,3.35676e+07
772.1,-2.78237e+08
772.2,4.33509e+08
772.3,-4.4932e+08
772.4,3.2047e+08
772.5,-8.83341e+07
772.6,-1.72424e+08
772.7,3.77867e+08
772.8,-4.61803e+08
772.9,3.97112e+08
773,-2.04508e+08
773.1,-5.40935e+07
773.2,2.95478e+08
773.3,-4.41912e+08
773.4,4.46171e+08
773.5,-3.06775e+08
773.6,6.84945e+07
773.7,1.92025e+08
773.8,-3.90918e+08
773.9,4.64096e+08
774,-3.87901e+08
774.1,1.8675e+08
774.2,7.46876e+07
774.3,-3.12279e+08
774.4,4.49507e+08
774.5,-4.42108e+08
774.6,2.92352e+08
774.7,-4.83487e+07
774.8,-2.11411e+08
774.9,4.03302e+08
775,-4.65485e+08
775.1,3.77839e+08
775.2,-1.68468e+08
775.3,-9.53093e+07
775.4,3.28603e+08
775.5,-4.56272e+08
775.6,4.3713e+08
775.7,-2.77224e+08
775.8,2.79343e+07
775.9,2.30543e+08
776,-4.14989e+08
776.1,4.6596e+08
776.2,-3.66939e+08
776.3,1.49694e+08
776.4,1.15917e+08
776.5,-3.44411e+08
776.6,4.62187e+08
776.7,-4.31238e+08
776.8,2.61415e+08
776.9,-7.28995e+06
777,-2.49379e+08
777.1,4.2595e+08
777.2,-4.6551e+08
777.3,3.55215e+08
777.4,-1.30462e+08
777.5,-1.36471e+08
777.6,3.59668e+08
777.7,-4.67232e+08
777.8,4.24438e+08
777.9,-2.44951e+08
778,-1.35449e+07
778.1,2.67879e+08
778.2,-4.36156e+08
778.3,4.6413e+08
778.4,-3.42684e+08
778.5,1.10806e+08
778.6,1.56927e+08
778.7,-3.7434e+08
778.8,4.71389e+08
778.9,-4.16735e+08
779,2.27858e+08
779.1,3.45303e+07
779.2,-2.86003e+08
779.3,4.45581e+08
779.4,-4.61814e+08
779.5,3.29364e+08
779.6,-9.0763e+07
779.7,-1.77246e+08
779.8,3.88391e+08
779.9,-4.74644e+08
780,4.08137e+08
780.1,-2.10167e+08
780.2,-5.56254e+07
780.3,3.03712e+08
780.4,-4.54199e+08
780.5,4.58559e+08
780.6,-3.15275e+08
780.7,7.03685e+07
780.8,1.97384e+08
780.9,-4.01788e+08
781,4.76981e+08
781.1,-3.98654e+08
781.2,1.91907e+08
781.3,7.67889e+07
781.4,-3.20966e+08
781.5,4.61987e+08
781.6,-4.54364e+08
781.7,3.00439e+08
781.8,-4.96609e+07
781.9,-2.173e+08
782,4.14499e+08
782.1,-4.78389e+08
782.2,3.88296e+08
782.3,-1.7311e+08
782.4,-9.79789e+07
782.5,3.37729e+08
782.6,-4.6892e+08
782.7,4.49229e+08
782.8,-2.8488e+08
782.9,2.8679e+07
783,2.36952e+08
783.1,-4.26493e+08
783.2,4.78857e+08
783.3,-3.77078e+08
783.4,1.5381e+08
783.5,1.19153e+08
783.6,-3.5396e+08
783.7,4.74979e+08
783.8,-4.43156e+08
783.9,2.68622e+08
784,-7.46248e+06
784.1,-2.56299e+08
784.2,4.37739e+08
784.3,-4.78375e+08
784.4,3.65014e+08
784.5,-1.3404e+08
784.6,-1.4027e+08
784.7,3.69625e+08
784.8,-4.80144e+08
784.9,4.3615e+08
785,-2.51691e+08
785.1,-1.39482e+07
785.2,2.753e+08
785.3,-4.4821e+08
785.4,4.76937e+08
785.5,-3.52123e+08
785.6,1.13836e+08
785.7,1.61285e+08
785.8,-3.84686e+08
785.9,4.84396e+08
786,-4.28217e+08
786.1,2.34117e+08
786.2,3.55118e+07
786.3,-2.93912e+08
786.4,4.57876e+08
786.5,-4.74538e+08
786.6,3.38421e+08
786.7,-9.32355e+07
786.8,-1.82157e+08
786.9,3.99109e+08
787,-4.87721e+08
787.1,4.19364e+08
787.2,-2.15929e+08
787.3,-5.71864e+07
787.4,3.12097e+08
787.5,-4.66713e+08
787.6,4.71174e+08
787.7,-3.23931e+08
787.8,7.22759e+07
787.9,2.02842e+08
788,-4.12858e+08
788.1,4.90103e+08
788.2,-4.09603e+08
788.3,1.97158e+08
788.4,7.89297e+07
788.5,-3.29813e+08
788.6,4.74695e+08
788.7,-4.66845e+08
788.8,3.08674e+08
788.9,-5.09962e+07
789,-2.23297e+08
789.1,4.25902e+08
789.2,-4.91529e+08
789.3,3.98944e+08
789.4,-1.77837e+08
789.5,-1.00699e+08
789.6,3.47022e+08
789.7,-4.818e+08
789.8,4.61549e+08
789.9,-2.92675e+08
790,2.94363e+07
790.1,2.4348e+08
790.2,-4.38208e+08
790.3,4.9199e+08
790.4,-3.87402e+08
790.5,1.57999e+08
790.6,1.2245e+08
790.7,-3.63685e+08
790.8,4.88005e+08
790.9,-4.55292e+08
791,2.75959e+08
791.1,-7.63709e+06
791.2,-2.63347e+08
791.3,4.49745e+08
791.4,-4.91475e+08
791.5,3.74992e+08
791.6,-1.37682e+08
791.7,-1.44139e+08
791.8,3.79764e+08
791.9,-4.93291e+08
792,4.48075e+08
792.1,-2.58554e+08
792.2,-1.43599e+07
792.3,2.82857e+08
792.4,-4.60483e+08
792.5,4.89978e+08
792.6,-3.61733e+08
792.7,1.1692e+08
792.8,1.65724e+08
792.9,-3.95222e+08
793,4.9764e+08
793.1,-4.39907e+08
793.2,2.40489e+08
793.3,3.65123e+07
793.4,-3.01967e+08
793.5,4.70395e+08
793.6,-4.87494e+08
793.7,3.47642e+08
793.8,-9.5752e+07
793.9,-1.87159e+08
794,4.10022e+08
794.1,-5.01036e+08
794.2,4.30795e+08
794.3,-2.21795e+08
794.4,-5.8777e+07
794.5,3.20635e+08
794.6,-4.79454e+08
794.7,4.84018e+08
794.8,-3.32743e+08
794.9,7.42169e+07
795,2.084e+08
795.1,-4.2413e+08
795.2,5.03462e+08
795.3,-4.2075e+08
795.4,2.02503e+08
795.5,8.11104e+07
795.6,-3.38822e+08
795.7,4.87634e+08
795.8,-4.79551e+08
795.9,3.17057e+08
796,-5.23546e+07
796.1,-2.29404e+08
796.2,4.37512e+08
796.3,-5.04908e+08
796.4,4.09784e+08
796.5,-1.82648e+08
796.6,-1.03468e+08
796.7,3.56486e+08
796.8,-4.94913e+08
796.9,4.74093e+08
797,-3.0061e+08
797.1,3.02063e+07
797.2,2.50127e+08
797.3,-4.50135e+08
797.4,5.0536e+08
797.5,-3.97912e+08
797.6,1.62264e+08
797.7,1.25807e+08
797.8,-3.73587e+08
797.9,5.01267e+08
798,-4.67646e+08
798.1,2.83428e+08
798.2,-7.81378e+06
798.3,-2.70523e+08
798.4,4.61967e+08
798.5,-5.04812e+08
798.6,3.8515e+08
798.7,-1.41389e+08
798.8,-1.4808e+08
798.9,3.90087e+08
799,-5.06677e+08
799.1,4.60215e+08
799.2,-2.6554e+08
799.3,-1.47801e+07
799.4,2.90551e+08
799.5,-4.72979e+08
799.6,5.03254e+08
799.7,-3.71516e+08
799.8,1.20058e+08
799.9,1.70243e+08
800,-4.05949e+08
800.1,5.11124e+08
800.2,-4.51808e+08
800.3,2.46975e+08
800.4,3.75319e+07
800.5,-3.10167e+08
800.6,4.8314e+08
800.7,-5.00682e+08
800.8,3.57029e+08
800.9,-9.83128e+07
801,-1.92252e+08
801.1,4.21133e+08
801.2,-5.14591e+08
801.3,4.42431e+08
801.4,-2.27765e+08
801.5,-6.03973e+07
801.6,3.29329e+08
801.7,-4.92425e+08
801.8,4.97094e+08
801.9,-3.41713e+08
802,7.61917e+07
802.1,2.1406e+08
802.2,-4.35606e+08
802.3,5.17063e+08
802.4,-4.32098e+08
802.5,2.07943e+08
802.6,8.33315e+07
802.7,-3.47993e+08
802.8,5.00807e+08
802.9,-4.92486e+08
803,3.2559e+08
803.1,-5.37364e+07
803.2,-2.35622e+08
803.3,4.49332e+08
803.4,-5.18527e+08
803.5,4.20819e+08
803.6,-1.87545e+08
803.7,-1.06289e+08
803.8,3.6612e+08
803.9,-5.08262e+08
804,4.86862e+08
804.1,-3.08687e+08
804.2,3.0989e+07
804.3,2.56894e+08
804.4,-4.62277e+08
804.5,5.18971e+08
804.6,-4.08611e+08
804.7,1.66605e+08
804.8,1.29225e+08
804.9,-3.83667e+08
805,5.14768e+08
805.1,-4.80222e+08
805.2,2.9103e+08
805.3,-7.99255e+06
805.4,-2.7783e+08
805.5,4.7441e+08
805.6,-5.18387e+08
805.7,3.95489e+08
805.8,-1.45161e+08
805.9,-1.52092e+08
806,4.00596e+08
806.1,-5.20303e+08
806.2,4.72573e+08
806.3,-2.7265e+08
806.4,-1.5209e+07
806.5,2.98385e+08
806.6,-4.85699e+08
806.7,5.16768e+08
806.8,-3.81473e+08
806.9,1.23252e+08
807,1.74845e+08
807.1,-4.16868e+08
807.2,5.24849e+08
807.3,-4.63921e+08
807.4,2.53576e+08
807.5,3.85708e+07
807.6,-3.18516e+08
807.7,4.96114e+08
807.8,-5.14107e+08
807.9,3.66583e+08
808,-1.00918e+08
808.1,-1.97437e+08
808.2,4.32444e+08
808.3,-5.28388e+08
808.4,4.54275e+08
808.5,-2.33841e+08
808.6,-6.20476e+07
808.7,3.38178e+08
808.8,-5.05628e+08
808.9,5.10402e+08
809,-3.50842e+08
809.1,7.82008e+07
809.2,2.19821e+08
809.3,-4.47287e+08
809.4,5.30906e+08
809.5,-4.43647e+08
809.6,2.1348e+08
809.7,8.55933e+07
809.8,-3.57329e+08
809.9,5.14215e+08
810,-5.05652e+08
810.1,3.34274e+08
810.2,-5.51417e+07
810.3,-2.41952e+08
810.4,4.61363e+08
810.5,-5.32388e+08
810.6,4.3205e+08
810.7,-1.92528e+08
810.8,-1.09161e+08
810.9,3.75926e+08
811,-5.21849e+08
811.1,4.99857e+08
811.2,-3.16907e+08
811.3,3.17845e+07
811.4,2.63782e+08
811.5,-4.74636e+08
811.6,5.32824e+08
811.7,-4.19499e+08
811.8,1.71021e+08
811.9,1.32705e+08
812,-3.93928e+08
812.1,5.28508e+08
812.2,-4.93021e+08
812.3,2.98767e+08
812.4,-8.17337e+06
812.5,-2.85266e+08
812.6,4.87074e+08
812.7,-5.32204e+08
812.8,4.06011e+08
812.9,-1.48999e+08
813,-1.56177e+08
813.1,4.11293e+08
813.2,-5.34171e+08
813.3,4.85149e+08
813.4,-2.79885e+08
813.5,-1.56465e+07
813.6,3.06358e+08
813.7,-4.98645e+08
813.8,5.30521e+08
813.9,-3.91606e+08
814,1.26501e+08
814.1,1.79529e+08
814.2,-4.27982e+08
814.3,5.38817e+08
814.4,-4.76248e+08
814.5,2.60293e+08
814.6,3.96293e+07
814.7,-3.27013e+08
814.8,5.09318e+08
814.9,-5.27769e+08
815,3.76305e+08
815.1,-1.03569e+08
815.2,-2.02715e+08
815.3,4.43955e+08
815.4,-5.4243e+08
815.5,4.66328e+08
815.6,-2.40024e+08
815.7,-6.37283e+07
815.8,3.47185e+08
815.9,-5.19066e+08
816,5.23946e+08
816.1,-3.60132e+08
816.2,8.02442e+07
816.3,2.25686e+08
816.4,-4.59176e+08
816.5,5.44994e+08
816.6,-4.554e+08
816.7,2.19113e+08
816.8,8.78963e+07
816.9,-3.66831e+08
817,5.2786e+08
817.1,-5.1905e+08
817.2,3.43111e+08
817.3,-5.65707e+07
817.4,-2.48395e+08
817.5,4.73607e+08
817.6,-5.46495e+08
817.7,4.43479e+08
817.8,-1.97597e+08
817.9,-1.12085e+08
818,3.85907e+08
818.1,-5.35677e+08
818.2,5.13082e+08
818.3,-3.25271e+08
818.4,3.25929e+07
818.5,2.70794e+08
818.6,-4.87214e+08
818.7,5.46922e+08
818.8,-4.30578e+08
818.9,1.75514e+08
819,1.36248e+08
819.1,-4.0437e+08
819.2,5.42492e+08
819.3,-5.06046e+08
819.4,3.06639e+08
819.5,-8.35623e+06
819.6,-2.92835e+08
819.7,4.99962e+08
819.8,-5.46265e+08
819.9,4.16718e+08
820,-1.52904e+08
820.1,-1.60335e+08
820.2,4.22178e+08
820.3,-5.48283e+08
820.4,4.97946e+08
820.5,-2.87247e+08
820.6,-1.6093e+07
820.7,3.14473e+08
820.8,-5.11819e+08
820.9,5.44516e+08
821,-4.01917e+08
821.1,1.29807e+08
821.2,1.84297e+08
821.3,-4.39292e+08
821.4,5.53031e+08
821.5,-4.88792e+08
821.6,2.67127e+08
821.7,4.07075e+07
821.8,-3.3566e+08
821.9,5.22754e+08
822,-5.41671e+08
822.1,3.86198e+08
822.2,-1.06265e+08
822.3,-2.08087e+08
822.4,4.55669e+08
822.5,-5.56719e+08
822.6,4.78592e+08
822.7,-2.46315e+08
822.8,-6.54396e+07
822.9,3.56351e+08
823,-5.32739e+08
823.1,5.37727e+08
823.2,-3.69584e+08
823.3,8.23224e+07
823.4,2.31655e+08
823.5,-4.71273e+08
823.6,5.59329e+08
823.7,-4.67359e+08
823.8,2.24845e+08
823.9,9.02407e+07
824,-3.765e+08
824.1,5.41745e+08
824.2,-5.32682e+08
824.3,3.52102e+08
824.4,-5.80236e+07
824.5,-2.54951e+08
824.6,4.86066e+08
824.7,-5.60849e+08
824.8,4.55107e+08
824.9,-2.02755e+08
825,-1.15062e+08
825.1,3.96063e+08
825.2,-5.49746e+08
825.3,5.26537e+08
825.4,-3.3378e+08
825.5,3.34143e+07
825.6,2.77928e+08
825.7,-5.00012e+08
825.8,5.61266e+08
825.9,-4.41851e+08
826,1.80085e+08
826.1,1.39854e+08
826.2,-4.14995e+08
826.3,5.56719e+08
826.4,-5.19297e+08
826.5,3.14648e+08
826.6,-8.54113e+06
826.7,-3.00537e+08
826.8,5.13075e+08
826.9,-5.6057e+08
827,4.27611e+08
827.1,-1.56876e+08
827.2,-1.64566e+08
827.3,4.33255e+08
827.4,-5.62642e+08
827.5,5.10967e+08
827.6,-2.94736e+08
827.7,-1.65484e+07
827.8,3.2273e+08
827.9,-5.25224e+08
828,5.58755e+08
828.1,-4.12407e+08
828.2,1.33168e+08
828.3,1.89149e+08
828.4,-4.50799e+08
828.5,5.67493e+08
828.6,-5.01554e+08
828.7,2.7408e+08
828.8,4.18057e+07
828.9,-3.44459e+08
829,5.36425e+08
829.1,-5.55815e+08
829.2,3.96262e+08
829.3,-1.09007e+08
829.4,-2.13553e+08
829.5,4.67588e+08
829.6,-5.71256e+08
829.7,4.91069e+08
829.8,-2.52713e+08
829.9,-6.71819e+07
830,3.65678e+08
830.1,-5.46651e+08
830.2,5.51747e+08
830.3,-3.792e+08
830.4,8.44356e+07
830.5,2.37728e+08
830.6,-4.83582e+08
830.7,5.73913e+08
830.8,-4.79525e+08
830.9,2.30674e+08
831,9.26271e+07
831.1,-3.86338e+08
831.2,5.55871e+08
831.3,-5.46551e+08
831.4,3.61249e+08
831.5,-5.95006e+07
831.6,-2.61623e+08
831.7,4.98742e+08
831.8,-5.75451e+08
831.9,4.66936e+08
832,-2.08001e+08
832.1,-1.18091e+08
832.2,4.06396e+08
832.3,-5.6406e+08
832.4,5.40226e+08
832.5,-3.42436e+08
832.6,3.42488e+07
832.7,2.85188e+08
832.8,-5.13032e+08
832.9,5.75858e+08
833,-4.53318e+08
833.1,1.84734e+08
833.2,1.43523e+08
833.3,-4.25806e+08
833.4,5.71194e+08
833.5,-5.32778e+08
833.6,3.22794e+08
833.7,-8.72805e+06
833.8,-3.08374e+08
833.9,5.26416e+08
834,-5.75123e+08
834.1,4.38692e+08
834.2,-1.60915e+08
834.3,-1.68872e+08
834.4,4.44524e+08
834.5,-5.77249e+08
834.6,5.24211e+08
834.7,-3.02354e+08
834.8,-1.70128e+07
834.9,3.31131e+08
835,-5.3886e+08
835.1,5.7324e+08
835.2,-4.23077e+08
835.3,1.36587e+08
835.4,1.94086e+08
835.5,-4.62507e+08
835.6,5.82205e+08
835.7,-5.14536e+08
835.8,2.81151e+08
835.9,4.29241e+07
836,-3.53411e+08
836.1,5.50333e+08
836.2,-5.70203e+08
836.3,4.06498e+08
836.4,-1.11795e+08
836.5,-2.19115e+08
836.6,4.79713e+08
836.7,-5.86044e+08
836.8,5.03761e+08
836.9,-2.59221e+08
837,-6.89554e+07
837.1,3.75166e+08
837.2,-5.60803e+08
837.3,5.66009e+08
837.4,-3.88981e+08
837.5,8.6584e+07
837.6,2.43907e+08
837.7,-4.96103e+08
837.8,5.88749e+08
837.9,-4.919e+08
838,2.36603e+08
838.1,9.50557e+07
838.2,-3.96347e+08
838.3,5.70241e+08
838.4,-5.60658e+08
838.5,3.70551e+08
838.6,-6.10018e+07
838.7,-2.6841e+08
838.8,5.11637e+08
838.9,-5.90305e+08
839,4.78968e+08
839.1,-2.13336e+08
839.2,-1.21173e+08
839.3,4.16908e+08
839.4,-5.78621e+08
839.5,5.5415e+08
839.6,-3.5124e+08
839.7,3.50964e+07
839.8,2.92573e+08
839.9,-5.26277e+08
840,5.90701e+08
840.1,-4.64982e+08
840.2,1.89462e+08
840.3,1.47256e+08
840.4,-4.36803e+08
840.5,5.85917e+08
840.6,-5.46489e+08
840.7,3.31079e+08
840.8,-8.91698e+06
